date,cpi,unrate,gasregw,cpi_yoy,provenance
2015-06-01,238.638,2.781697801834336,2.5959328448520744,0.12377120368545214,mirror
2015-07-01,238.654,2.753063521914171,2.5895696715364824,0.1695697796432194,mirror
2015-08-01,238.316,2.7360796127594895,2.5857954695021084,0.1950792930057288,mirror
2015-09-01,237.945,2.7818881233391894,2.5959751385198198,-0.03612974780596856,mirror
2015-10-01,237.838,2.7696333995363034,2.5932518665636226,0.17057443573555986,mirror
2015-11-01,237.336,2.7554150096137056,2.590092224358601,0.5017975786678841,mirror
2015-12-01,236.525,2.79187716624705,2.5981949258326775,0.7295197860415881,mirror
2016-01-01,236.916,2.8017108445679226,2.6003801876817603,1.3730868138309926,mirror
2016-02-01,237.111,2.803386762642565,2.60075261392057,1.0177997801654737,mirror
2016-03-01,238.132,2.810865559475102,2.602414568772245,0.8525362211427412,mirror
2016-04-01,239.261,2.7526796457108285,2.5894843657135174,1.125110418894426,mirror
2016-05-01,240.229,2.7710488099154054,2.593566402203423,1.019322554193569,mirror
2016-06-01,241.018,2.8283697184395677,2.606304381875459,0.9973264945230875,mirror
2016-07-01,240.628,2.8522159584379403,2.611603546319542,0.8271388704987004,mirror
2016-08-01,240.849,2.7799379907008013,2.595541775711289,1.0628745027610353,mirror
2016-09-01,241.428,2.790524704095516,2.5978943786878923,1.4637836474815646,mirror
2016-10-01,241.729,2.7476520827663635,2.588367129503636,1.6359875209176034,mirror
2016-11-01,241.353,2.7353517996250614,2.5856337332500137,1.6925371625037933,mirror
2016-12-01,241.432,2.739127737029158,2.5864728304509237,2.074622132966919,mirror
2017-01-01,242.839,2.683461363506777,2.5741025252237284,2.5000422090529995,mirror
2017-02-01,243.603,2.7416061083143375,2.5870235796254084,2.7379581714893186,mirror
2017-03-01,243.801,2.736581333675673,2.5859069630390383,2.3806124334402767,mirror
2017-04-01,244.524,2.7703496212229988,2.593411026938444,2.199689878417299,mirror
2017-05-01,244.733,2.797056214861837,2.5993458255248525,1.8748777208413614,mirror
2017-06-01,244.955,2.8557072650707505,2.612379392237944,1.633487955256463,mirror
2017-07-01,244.786,2.907536841913356,2.6238970759807456,1.727978456372492,mirror
2017-08-01,245.519,2.839444633350537,2.608765474077897,1.9389742120581754,mirror
2017-09-01,246.819,2.83966112398394,2.608813583107542,2.2329638650032235,mirror
2017-10-01,246.663,2.7419028757350308,2.5870895279411177,2.0411287019761692,mirror
2017-11-01,246.669,2.7201329115608615,2.582251758124636,2.202582938683184,mirror
2017-12-01,246.524,2.750661932435084,2.589035984985574,2.1090824745684245,mirror
2018-01-01,247.867,2.79018528181111,2.59781895151358,2.0705076202751638,mirror
2018-02-01,248.991,2.8466074499307608,2.6103572110957245,2.2117954212386604,mirror
2018-03-01,249.554,2.8280774556965245,2.6062394345992277,2.3597114039729084,mirror
2018-04-01,250.546,2.8409458393468285,2.6090990754104064,2.462743943334811,mirror
2018-05-01,251.588,2.8438111527342667,2.6097358117187257,2.8010117148075553,mirror
2018-06-01,251.989,2.8993270592641847,2.622072679836485,2.87154783531669,mirror
2018-07-01,252.006,2.969315558845107,2.637625679743357,2.9495150866471143,mirror
2018-08-01,252.146,2.9516965604045264,2.633710346756561,2.6991801041874375,mirror
2018-09-01,252.439,3.1205201339315125,2.671226696429225,2.2769721941990007,mirror
2018-10-01,252.885,3.11889830089344,2.670866289087431,2.5224699286070296,mirror
2018-11-01,252.038,3.100948321395196,2.6668774047544876,2.176601032152403,mirror
2018-12-01,251.233,3.126501123048821,2.67255580512196,1.9101588486313714,mirror
2019-01-01,251.712,3.159224780376424,2.6798277289725383,1.5512351381991252,mirror
2019-02-01,252.776,3.1824274218407207,2.68498387152016,1.520135265933309,mirror
2019-03-01,254.202,3.1518419733327323,2.678187105185051,1.8625227405691724,mirror
2019-04-01,255.548,3.2168130170510154,2.6926251149002254,1.9964397755302565,mirror
2019-05-01,256.092,3.2179750909262816,2.6928833535391736,1.7902284687663972,mirror
2019-06-01,256.143,3.2859462484269746,2.707988055205994,1.6484846560762545,mirror
2019-07-01,256.571,3.34744153219511,2.721653673821135,1.8114648063935146,mirror
2019-08-01,256.558,3.2889930468750865,2.7086651215277966,1.7497798894291483,mirror
2019-09-01,256.759,3.243798956163199,2.6986219902584883,1.7113045131695204,mirror
2019-10-01,257.346,3.19770846496173,2.6883796588803843,1.7640429444213845,mirror
2019-11-01,257.208,3.20792695518834,2.6906504344862974,2.0512779818916194,mirror
2019-12-01,256.974,3.209372090700876,2.6909715757113055,2.2851297401217163,mirror
2020-01-01,257.971,3.2205129764799056,2.6934473281066453,2.4865719552504606,mirror
2020-02-01,258.678,3.183040990057678,2.6851202200128172,2.3348735639459495,mirror
2020-03-01,258.115,3.2013626215238715,2.689191693671971,1.5393269919198094,mirror
2020-04-01,256.389,3.263692328963443,2.7030427397696535,0.3290966863368272,mirror
2020-05-01,256.394,3.202780566804385,2.689506792623196,0.11792637021070806,mirror
2020-06-01,257.797,3.193159780840244,2.6873688401867204,0.6457330475554857,mirror
2020-07-01,259.101,3.203555039792891,2.689678897731753,0.9860818253037085,mirror
2020-08-01,259.918,3.196937763756775,2.68820839194595,1.3096453823307153,mirror
2020-09-01,260.28,3.1873020287426246,2.686067117498361,1.3713248610564666,mirror
2020-10-01,260.388,3.266153908047162,2.7035897573438135,1.1820661677274913,mirror
2020-11-01,260.229,3.323171945762478,2.7162604323916613,1.1745357842679605,mirror
2020-12-01,260.474,3.360674718212155,2.724594381824923,1.3620054947193205,mirror
2021-01-01,261.582,3.325700737859539,2.7168223861910086,1.3997697415600863,mirror
2021-02-01,263.014,3.4258530402582728,2.739078453390727,1.6762152173745104,mirror
2021-03-01,264.877,3.44141866008078,2.7425374800179507,2.619762508959189,mirror
2021-04-01,267.054,3.4147347426529504,2.7366077205895443,4.15969483870211,mirror
2021-05-01,269.195,3.3988777649868527,2.7330839477748556,4.992706537594471,mirror
2021-06-01,271.696,3.376182977124756,2.728040661583279,5.391451413321335,mirror
2021-07-01,273.003,3.470977126103016,2.7491060280228923,5.365475239385398,mirror
2021-08-01,273.567,3.4795805400084694,2.7510178977796595,5.251271554874992,mirror
2021-09-01,274.31,3.481799925740893,2.751511094609087,5.390348855079163,mirror
2021-10-01,276.589,3.384302378571572,2.7298449730159047,6.221868903328898,mirror
2021-11-01,277.948,3.416873839924049,2.7370830755386772,6.809002839806477,mirror
2021-12-01,278.802,3.368656521855215,2.7263681159678255,7.036402865545144,mirror
2022-01-01,281.148,3.317223473336627,2.7149385496303613,7.479872468289117,mirror
2022-02-01,283.716,3.3442035697450074,2.7209341266100013,7.871063897739283,mirror
2022-03-01,287.504,3.3047651864716165,2.712170041438137,8.542455554842432,mirror
2022-04-01,289.109,3.341792759244383,2.720398390943196,8.258629340882372,mirror
2022-05-01,292.296,3.3916929482020652,2.731487321822681,8.581511543676523,mirror
2022-06-01,296.311,3.3105851767799757,2.713463372617772,9.059757964784154,mirror
2022-07-01,296.276,3.3038752252109025,2.7119722722690893,8.52481474562552,mirror
2022-08-01,296.171,3.2324684166099003,2.6961040925799775,8.262692503116241,mirror
2022-09-01,296.808,3.2290963873832363,2.69535475275183,8.20166964383362,mirror
2022-10-01,298.012,3.2695602964160164,2.704346732536892,7.7454273308049215,mirror
2022-11-01,297.711,3.2076030649502814,2.69057845887784,7.110322794191726,mirror
2022-12-01,296.797,3.288115256433532,2.708470056985229,6.4544013314108195,mirror
2023-01-01,299.17,3.273506405183961,2.7052236455964356,6.410146968856267,mirror
2023-02-01,300.84,3.219615854182177,2.6932479675960392,6.035613077866597,mirror
2023-03-01,301.836,3.2133465733430384,2.6918547940762307,4.984974122099173,mirror
2023-04-01,303.363,3.2483014360906592,2.6996225413534796,4.930320398188925,mirror
2023-05-01,304.127,3.1856194377694007,2.6856932083932,4.047609272791974,mirror
2023-06-01,305.109,3.1849774695177273,2.685550548781717,2.9691776545588855,mirror
2023-07-01,305.691,3.1224359071854524,2.671652423818989,3.177780177942169,mirror
2023-08-01,307.026,3.1758754849040547,2.683527885534234,3.6651123843995492,mirror
2023-09-01,307.789,3.182079765081524,2.6849066144625606,3.69969812134443,mirror
2023-10-01,307.671,3.1621589466374207,2.6804797659194266,3.241144651893202,mirror
2023-11-01,307.051,3.2079458379845693,2.6906546306632375,3.1372707088417773,mirror
2023-12-01,306.746,3.149148331302667,2.6775885180672594,3.3521228314302265,mirror
2024-01-01,308.417,3.1306224255904085,2.6734716501312015,3.0908847812280538,mirror
2024-02-01,310.326,3.212860761105773,2.6917468358012826,3.1531711208615976,mirror
2024-03-01,312.332,3.20642277398489,2.690316171996642,3.4773850700380304,mirror
2024-04-01,313.548,3.2666130158734736,2.703691781305216,3.357363950119163,mirror
2024-05-01,314.069,3.2745211336379394,2.705449140808431,3.2690290569400204,mirror
2024-06-01,314.175,3.2421380103621265,2.6982528911915837,2.971397107263307,mirror
2024-07-01,314.54,3.2301580486619934,2.6955906774804426,2.8947531984913066,mirror
2024-08-01,314.796,3.2327200805324807,2.6961600178961067,2.5307302964569622,mirror
2024-09-01,315.301,3.2133694633285503,2.6918598807396776,2.440633031069983,mirror
2024-10-01,315.664,3.175357885489339,2.6834128634420753,2.597904904914672,mirror
2024-11-01,315.493,3.1392502599749674,2.6753889466611036,2.7493803960905616,mirror
2024-12-01,315.605,3.0715492028206013,2.6603442672934667,2.888057219980067,mirror
2025-01-01,317.671,3.07555884996785,2.6612352999928555,3.0004831121501097,mirror
2025-02-01,319.082,3.0923024879885674,2.6649561084419036,2.82154895174751,mirror
2025-03-01,319.799,3.12503098358076,2.6722291074623907,2.3907252538964974,mirror
2025-04-01,320.795,3.042789602522868,2.6539532450050816,2.3112888616734883,mirror
2025-05-01,321.465,3.0780636499916914,2.6617919222203756,2.354896535474671,mirror
2025-06-01,322.561,3.076303876717559,2.661400861492791,2.669213018222316,mirror
2025-07-01,323.048,3.0110261588835323,2.6468947019741185,2.7049023971513986,mirror
2025-08-01,323.976,3.014438738943697,2.6476530530985993,2.9161742842984006,mirror
2025-09-01,324.8,3.0501055054460355,2.65557900121023,3.0126767755256134,mirror
2025-10-01,,3.0726244383492483,2.660583208522055,,mirror
2025-11-01,324.122,3.104274164042704,2.6676164808983787,2.735084455122627,mirror
2025-12-01,324.054,3.1458242136224985,2.676849825249444,2.6770805278750087,mirror
2026-01-01,325.252,3.1851522900911964,2.6855893977980436,2.386431244904319,mirror
2026-02-01,326.785,3.1825670378929876,2.6850148973095527,2.4141129866304123,mirror
2026-03-01,330.213,3.0878766605107333,2.6639725912246073,3.2564204390883145,mirror
2026-04-01,333.02,3.052721239751692,2.6561602755003757,3.8108449321217597,mirror
2026-05-01,335.123,3.0677780659788785,2.6595062368841953,4.248674039164446,mirror
2026-06-01,333.952,3.0456887890170283,2.6545975086704505,3.5314250637863864,mirror
2026-07-01,333.918,3.0755859883909307,2.66124133075354,3.364825041479902,mirror
2026-08-01,,3.1105428031151847,2.6690095118033743,,mirror
2026-09-01,,3.111773805624997,2.6692830679166657,,mirror
