race_id,office,state,polled,rating,blend_margin,w_hier,w_fund,w_rating,p_dem,margin_mean,margin_p10,margin_p90
H-IL-06,House,IL,True,Lean D,9.824978202164429,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9312590031691155,9.590656,1.2373884,18.518599
H-IL-07,House,IL,False,Safe D,74.87671051971886,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.998789974070873,73.8336,63.369522,84.90095
H-IL-08,House,IL,True,Likely D,14.983778217421907,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.989628349178911,14.655582,6.1960506,23.661163
H-IL-09,House,IL,False,Safe D,45.12544174368265,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9985450878709305,44.01574,33.361427,54.734406
H-IL-10,House,IL,False,Safe D,29.52809122837969,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9984874675885912,28.429348,17.722383,39.00247
H-IL-11,House,IL,False,Likely D,18.887051707042673,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9825122443099972,17.846422,7.25436,28.53757
H-IL-12,House,IL,False,Safe R,-40.80279499542505,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.000965139729184673,-41.92656,-52.502563,-31.33621
H-IL-13,House,IL,True,Lean D,14.714389695582831,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.984673004897724,14.389281,6.071822,22.679516
H-IL-14,House,IL,True,Lean D,14.030755675441064,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9790406222990493,13.744953,5.2560425,22.32521
H-IL-15,House,IL,False,Safe R,-37.10585124509657,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0010083549409392106,-38.156483,-48.748253,-27.500917
H-IL-16,House,IL,False,Safe R,-21.91169188441319,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0035580524344569287,-22.981716,-33.629753,-12.15004
H-IL-17,House,IL,True,Lean D,9.466949249231863,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9298040910400461,9.186418,1.1430931,17.541342
H-IN-01,House,IN,True,Lean D,12.83100973543786,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9661048689138577,12.575896,3.693509,21.657864
H-IN-02,House,IN,False,Safe R,-21.990001732842906,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0032987611639297035,-23.060703,-33.65404,-12.301117
H-IN-03,House,IN,False,Safe R,-29.455174654350895,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.001483722270239124,-30.559507,-41.16225,-19.916199
H-IN-04,House,IN,False,Safe R,-28.6783113774855,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0010371650821089024,-29.763996,-40.271294,-19.045975
H-IN-05,House,IN,True,Safe R,-17.78159707097784,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.0030826851051570154,-18.078785,-26.079931,-10.0624275
H-IN-06,House,IN,False,Safe R,-31.82390866801412,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0008498991645059061,-32.895554,-43.429337,-22.243074
