race_id,office,state,margin,winner_party,new_map,fund_margin,fund_sd_idio,fund_nat_loading,fund_sd_total,nat_fund_mean,nat_fund_sd,poll_margin,poll_sd,n_polls,fund_sd,state_offset,state_offset_sd,hier_margin,hier_sd,hier_sd_idio,poll_weight_in_hier,rating_margin,rating_sd,rating_pwin,dem_won,cycle,horizon_days,w_hier,w_fund,w_rating,blend_margin,blend_sd_idio,p_blend,p_fund,p_polls,p_hier,p_rating,rating
H-CT-02,House,CT,18.04715978262014,D,True,-3.3888590309669997,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,19.420631671753508,5.624655024051534,1.0,6.479930281353204,3.0172117196121446,1.7013179362604942,16.068054484989595,5.126193042832827,5.126193042832827,0.8306118668989481,,,,1.0,2022,1,0.9805478918621288,0.019452108137871325,0.0,15.689576499248,5.814142026929716,0.9739033767739502,0.3543869352139203,0.9924334425643629,0.9855451746393323,,
H-CT-03,House,CT,16.163131410956467,D,True,4.862237967935739,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0172117196121446,1.7013179362604942,7.879449687547884,12.45527916874768,12.45527916874768,0.0,,,,1.0,2022,1,0.0,1.0,0.0,4.862237967935739,6.479930281353204,0.7039833632077885,0.7039833632077885,,0.7154716891337091,,
H-CT-04,House,CT,18.823808474949594,D,True,15.35974214210533,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,15.14515030955854,5.624655024051534,1.0,6.479930281353204,3.0172117196121446,1.7013179362604942,15.692579479808092,5.126193042832827,5.126193042832827,0.8306118668989481,,,,1.0,2022,1,0.9805478918621288,0.019452108137871325,0.0,15.686105091922778,5.15612186231689,0.980214302130495,0.954760369772772,0.9709134039113619,0.9835648666358809,,
H-CT-05,House,CT,0.7899965309533528,D,True,-3.737376430845474,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,0.24668936277445563,4.197307569929505,2.0,6.479930281353204,3.0172117196121446,1.7013179362604942,0.14808843067793703,3.9775304270848295,3.9775304270848295,0.898018806821799,,,,1.0,2022,1,0.9805478918621288,0.019452108137871325,0.0,0.07250794802568442,4.076486050201965,0.504110108705289,0.340200791677547,0.5139295619453282,0.5087905870887347,,
H-DE-01,House,DE,12.502059583357948,D,True,6.713594046033588,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,0.0,2.0,6.713594046033588,12.49957985098692,12.49957985098692,0.0,,,,1.0,2022,1,0.0,1.0,0.0,6.713594046033588,6.479930281353204,0.7703315621465008,0.7703315621465008,,0.6857330023792964,,
H-FL-01,House,FL,-35.7208681778169,R,True,-49.51855988392778,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-46.514629461194,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-49.51855988392778,6.479930281353204,2.4118252414520073e-08,2.4118252414520073e-08,,0.0003892711493095429,,
H-FL-02,House,FL,-19.60356880974421,R,True,-29.719707782705814,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-26.715777359972034,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-29.719707782705814,6.479930281353204,0.0005272643222077991,0.0005272643222077991,,0.026803235448141626,,
H-FL-03,House,FL,-26.227039625403222,R,True,-31.243164926952847,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-28.23923450421907,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-31.243164926952847,6.479930281353204,0.0002871527834552438,0.0002871527834552438,,0.020672142532311977,,
H-FL-04,House,FL,-20.90236152103406,R,True,-28.615916007008334,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,-11.231750820594176,6.364540539612386,1.0,6.479930281353204,3.0039304227337813,1.7430602573928462,-14.206979711774231,5.668025894390251,5.668025894390251,0.793102898521902,,,,0.0,2022,1,0.9805478918621288,0.019452108137871325,0.0,-14.487263898740826,6.023156235806134,0.03851339232315397,0.0008055073035237334,0.09400241886080996,0.03245383289577799,,
H-FL-07,House,FL,-17.065004686652095,R,True,-18.916309296961888,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-15.912378874228107,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-18.916309296961888,6.479930281353204,0.018540900783423922,0.018540900783423922,,0.12516604634941136,,
H-FL-08,House,FL,-29.820460071067885,R,True,-35.709431967412385,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-32.705501544678604,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-35.709431967412385,6.479930281353204,4.147426032203456e-05,4.147426032203456e-05,,0.009070856137265588,,
H-FL-09,House,FL,7.270912397216961,D,True,8.597584527969051,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,11.601514950702832,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,8.597584527969051,6.479930281353204,0.8283291988580259,0.8283291988580259,,0.7990176178899133,,
H-FL-10,House,FL,19.564303936771545,D,True,20.598332205215318,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,23.6022626279491,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,20.598332205215318,6.479930281353204,0.9884036865297275,0.9884036865297275,,0.955909895259646,,
H-FL-11,House,FL,-27.662434286869015,R,True,-32.31956662082777,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-29.31563619809399,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-32.31956662082777,6.479930281353204,0.00018394784643503375,0.00018394784643503375,,0.01709506696600217,,
H-FL-12,House,FL,-40.749390518486315,R,True,-45.85501453267618,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-42.8510841099424,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-45.85501453267618,6.479930281353204,2.1642384227850122e-07,2.1642384227850122e-07,,0.0009819072250796498,,
H-FL-13,House,FL,-8.084123368448182,R,True,-17.290514268901546,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,-0.22946221109981807,5.973514186519313,1.0,6.479930281353204,3.0039304227337813,1.7430602573928462,-2.856173672599415,5.3865736911141795,5.3865736911141795,0.8131401627096401,,,,0.0,2022,1,0.9805478918621288,0.019452108137871325,0.0,-3.13695202677755,5.76555009724241,0.3479647264878931,0.02834617989766913,0.4888972040101214,0.3519662465228871,,
H-FL-14,House,FL,13.797479898466364,D,True,6.772192444128255,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,9.776122866862035,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,6.772192444128255,6.479930281353204,0.772286379421959,0.772286379421959,,0.7599828251705506,,
H-FL-15,House,FL,-17.086602110830718,R,True,-21.109142871534544,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-18.105212448800764,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-21.109142871534544,6.479930281353204,0.009994731374697223,0.009994731374697223,,0.095443784557188,,
H-FL-16,House,FL,-24.29508969799383,R,True,-26.32920759714043,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-23.325277174406647,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-26.32920759714043,6.479930281353204,0.0018546803167206146,0.0018546803167206146,,0.04598789790401634,,
H-FL-17,House,FL,-28.316585654192465,R,True,-35.121911492120944,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-32.11798106938716,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-35.121911492120944,6.479930281353204,5.420293760893137e-05,5.420293760893137e-05,,0.010163156359155986,,
H-FL-19,House,FL,-36.00969119684366,R,True,-38.794804617350266,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-35.790874194616485,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-38.794804617350266,6.479930281353204,9.523804293691056e-06,9.523804293691056e-06,,0.0048603889017414205,,
H-FL-20,House,FL,44.62801142456706,D,True,39.129042839239546,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,42.132973261973326,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,39.129042839239546,6.479930281353204,0.9999919330748313,0.9999919330748313,,0.9988318434163587,,
H-FL-21,House,FL,-27.008112509703054,R,True,-18.608338786768325,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-15.604408364034544,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-18.608338786768325,6.479930281353204,0.020137402646171993,0.020137402646171993,,0.12980895029771783,,
H-FL-22,House,FL,10.21880648337276,D,True,6.503315134359285,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,9.507245557093066,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,6.503315134359285,6.479930281353204,0.7632399243832787,0.7632399243832787,,0.7539028832160299,,
H-FL-23,House,FL,4.755437217119571,D,True,2.0123059346665535,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,5.016236357400335,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,2.0123059346665535,6.479930281353204,0.5877599296586391,0.5877599296586391,,0.6414671837864836,,
H-FL-24,House,FL,43.57015670473557,D,True,40.81866218627975,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,43.82259260901353,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,40.81866218627975,6.479930281353204,0.9999965836022441,0.9999965836022441,,0.9992268066332983,,
H-FL-25,House,FL,10.187239707789985,D,True,1.952592979270369,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,4.95652340200415,12.461049534934874,12.461049534934874,0.0,,,,1.0,2022,1,0.0,1.0,0.0,1.952592979270369,6.479930281353204,0.5851963184813748,0.5851963184813748,,0.6398543455506597,,
H-FL-26,House,FL,-41.74599718962139,R,True,-27.095614656535282,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-24.0916842338015,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-27.095614656535282,6.479930281353204,0.0014116696624596825,0.0014116696624596825,,0.04089150311886156,,
H-FL-27,House,FL,-14.586298969853694,R,True,-13.817940168648258,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-10.814009745914477,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-13.817940168648258,6.479930281353204,0.06388620748616883,0.06388620748616883,,0.21733467173026122,,
H-FL-28,House,FL,-27.370116031257396,R,True,-13.925664062744273,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,3.0039304227337813,1.7430602573928462,-10.921733640010492,12.461049534934874,12.461049534934874,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-13.925664062744273,6.479930281353204,0.062414269932201276,0.062414269932201276,,0.21505348820258863,,
H-GA-01,House,GA,-18.294470857878878,R,True,-32.532016865827615,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-30.445442903070195,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-32.532016865827615,6.479930281353204,0.0001682046243107597,0.0001682046243107597,,0.013975129566621905,,
H-GA-02,House,GA,9.948620203861772,D,True,-2.137059607213418,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-0.050485644455997125,12.471247916385348,12.471247916385348,0.0,,,,1.0,2022,1,0.0,1.0,0.0,-2.137059607213418,6.479930281353204,0.406896305056087,0.406896305056087,,0.4985459504607729,,
H-GA-03,House,GA,-37.499718269952126,R,True,-49.29001785085012,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-47.2034438880927,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-49.29001785085012,6.479930281353204,2.7784567060752463e-08,2.7784567060752463e-08,,0.00032742760939482565,,
H-GA-04,House,GA,56.97047534048775,D,True,39.935187138604704,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,42.021761101362124,12.471247916385348,12.471247916385348,0.0,,,,1.0,2022,1,0.0,1.0,0.0,39.935187138604704,6.479930281353204,0.999994623738891,0.999994623738891,,0.9987922339771896,,
H-GA-05,House,GA,64.95654175240983,D,True,49.05034323299232,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,51.13691719574974,12.471247916385348,12.471247916385348,0.0,,,,1.0,2022,1,0.0,1.0,0.0,49.05034323299232,6.479930281353204,0.9999999677917197,0.9999999677917197,,0.9998886584138305,,
H-GA-06,House,GA,-24.443455298979245,R,True,-28.39412405953878,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-26.30755009678136,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-28.39412405953878,6.479930281353204,0.0008756387010270386,0.0008756387010270386,,0.028765673015847835,,
H-GA-07,House,GA,22.106476048223627,D,True,8.683048575684762,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,10.769622538442183,12.471247916385348,12.471247916385348,0.0,,,,1.0,2022,1,0.0,1.0,0.0,8.683048575684762,6.479930281353204,0.830717074707353,0.830717074707353,,0.7815692857660624,,
H-GA-08,House,GA,-37.15241801171207,R,True,-46.384911869756465,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-44.29833790699905,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-46.384911869756465,6.479930281353204,1.5911629922767682e-07,1.5911629922767682e-07,,0.0006917241305056019,,
H-GA-09,House,GA,-44.70758623503253,R,True,-57.00128734293423,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-54.91471338017681,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-57.00128734293423,6.479930281353204,1.6669209007440665e-10,1.6669209007440665e-10,,3.677146485495631e-05,,
H-GA-10,House,GA,-29.066085882391178,R,True,-43.244667050524086,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-41.158093087766666,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-43.244667050524086,6.479930281353204,9.385999127289189e-07,9.385999127289189e-07,,0.0014823485117398383,,
H-GA-11,House,GA,-25.19783835050732,R,True,-36.712781175673925,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-34.626207212916505,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-36.712781175673925,6.479930281353204,2.6016587704877436e-05,2.6016587704877436e-05,,0.006212984684627564,,
H-GA-12,House,GA,-19.193046626067606,R,True,-30.103306936695606,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-28.016732973938186,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-30.103306936695606,6.479930281353204,0.00045358541705008745,0.00045358541705008745,,0.021554875763814922,,
H-GA-13,House,GA,63.54868942165251,D,True,42.16709698369763,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,44.25367094645505,12.471247916385348,12.471247916385348,0.0,,,,1.0,2022,1,0.0,1.0,0.0,42.16709698369763,6.479930281353204,0.9999983196777685,0.9999983196777685,,0.999300500591986,,
H-GA-14,House,GA,-31.72931399530097,R,True,-56.137289891234445,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,2.086573962757421,1.8145324854484355,-54.050715928477025,12.471247916385348,12.471247916385348,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-56.137289891234445,6.479930281353204,3.0625942931473445e-10,3.0625942931473445e-10,,4.7671577677614435e-05,,
H-HI-01,House,HI,47.405821434256,D,True,23.292377226614892,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,0.0,2.0,23.292377226614892,12.49957985098692,12.49957985098692,0.0,,,,1.0,2022,1,0.0,1.0,0.0,23.292377226614892,6.479930281353204,0.994873397064322,0.994873397064322,,0.9533735159456702,,
H-HI-02,House,HI,26.904089413839394,D,True,23.05966733762001,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,0.0,2.0,23.059667337620013,12.49957985098692,12.49957985098692,0.0,,,,1.0,2022,1,0.0,1.0,0.0,23.05966733762001,6.479930281353204,0.9944814624050485,0.9944814624050485,,0.9517148298661668,,
H-IA-01,House,IA,-6.8026720806863565,R,True,-18.204798697217804,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.3729628732122008,1.8069479570271714,-16.8318358240056,12.47014664591411,12.47014664591411,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-18.204798697217804,6.479930281353204,0.022404496243932207,0.022404496243932207,,0.11213583662239984,,
H-IA-02,House,IA,-8.241545984754978,R,True,-19.600953144746818,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.3729628732122008,1.8069479570271714,-18.227990271534615,12.47014664591411,12.47014664591411,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-19.600953144746818,6.479930281353204,0.015373938616042028,0.015373938616042028,,0.09407879242734579,,
H-IA-03,House,IA,-0.6899036064751201,R,True,-8.167626019739435,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,0.30998051826026896,6.558744212677746,1.0,6.479930281353204,1.3729628732122008,1.8069479570271714,-1.2295054691725749,5.80481362622154,5.80481362622154,0.7833127092548013,,,,0.0,2022,1,0.9805478918621288,0.019452108137871325,0.0,-1.3644665403957887,5.897062965178525,0.43304415714389466,0.18400812333879601,0.5142483857027943,0.4372717827288359,,
H-IA-04,House,IA,-36.907598336510134,R,True,-39.71311300388328,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.3729628732122008,1.8069479570271714,-38.34015013067108,12.47014664591411,12.47014664591411,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-39.71311300388328,6.479930281353204,6.016656218810556e-06,6.016656218810556e-06,,0.0028189144508184954,,
H-ID-01,House,ID,-45.01315444146434,R,True,-56.44682449746759,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,0.0,2.0,-56.44682449746759,12.49957985098692,12.49957985098692,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-56.44682449746759,6.479930281353204,2.465410283576767e-10,2.465410283576767e-10,,2.3745860718216596e-05,,
H-ID-02,House,ID,-27.182081670882724,R,True,-39.12219752012946,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,0.0,2.0,-39.12219752012946,12.49957985098692,12.49957985098692,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-39.12219752012946,6.479930281353204,8.09450651663453e-06,8.09450651663453e-06,,0.0024071596933638137,,
H-IL-01,House,IL,34.06717910919238,D,True,31.284972392830053,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,32.6693420682574,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,31.284972392830053,6.479930281353204,0.9997177017318472,0.9997177017318472,,0.990812045455593,,
H-IL-02,House,IL,34.25504959961754,D,True,27.804435478774412,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,29.18880515420176,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,27.804435478774412,6.479930281353204,0.9989097114954607,0.9989097114954607,,0.9824300527017303,,
H-IL-03,House,IL,36.99897051626078,D,True,29.394173492839936,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,30.778543168267284,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,29.394173492839936,6.479930281353204,0.9994016821379366,0.9994016821379366,,0.9868409076833684,,
H-IL-04,House,IL,40.3496508752546,D,True,34.35842111060735,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,35.7427907860347,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,34.35842111060735,6.479930281353204,0.9999237049020592,0.9999237049020592,,0.995056917328011,,
H-IL-05,House,IL,40.75286832999454,D,True,26.43766395543368,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,27.82203363086103,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,26.43766395543368,6.479930281353204,0.9982148724206115,0.9982148724206115,,0.9776833479037951,,
H-IL-06,House,IL,8.721045730859387,D,True,-0.42651541533310144,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,0.9578542600942466,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,-0.42651541533310144,6.479930281353204,0.48125325631833893,0.48125325631833893,,0.5275587059163541,,
H-IL-08,House,IL,13.775547137031587,D,True,4.649465703163047,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,6.033835378590395,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,4.649465703163047,6.479930281353204,0.6958288599478897,0.6958288599478897,,0.6684003993777898,,
H-IL-09,House,IL,43.388017403105415,D,True,28.71418733991442,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,30.09855701534177,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,28.71418733991442,6.479930281353204,0.9992238816248578,0.9992238816248578,,0.9850874449054459,,
H-IL-10,House,IL,26.001693060516594,D,True,13.184314565171176,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,14.568684240598524,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,13.184314565171176,6.479930281353204,0.9269034086138074,0.9269034086138074,,0.8534889517390242,,
H-IL-11,House,IL,12.906021397133685,D,True,3.0683495385015913,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,4.4527192139289395,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,3.0683495385015913,6.479930281353204,0.6323856052811825,0.6323856052811825,,0.6260392380713852,,
H-IL-12,House,IL,-50.000858601989904,R,True,-57.28210698599365,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,-55.897737310566306,12.475039668750227,12.475039668750227,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-57.28210698599365,6.479930281353204,1.3652836947639692e-10,1.3652836947639692e-10,,2.7359696880720773e-05,,
H-IL-13,House,IL,13.232980634857249,D,True,-8.593243602635276,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,-7.208873927207929,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,-8.593243602635276,6.479930281353204,0.17179265862091186,0.17179265862091186,,0.30142358660369917,,
H-IL-14,House,IL,8.322062552831774,D,True,-0.1233273587946826,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,1.2610423166326654,12.475039668750227,12.475039668750227,0.0,,,,1.0,2022,1,0.0,1.0,0.0,-0.1233273587946826,6.479930281353204,0.4945775308063105,0.4945775308063105,,0.5362606508031136,,
H-IL-15,House,IL,-42.28781942732704,R,True,-53.61534143701351,6.479930281353204,1.062510151764073,7.894454193829363,-8.706049116527254,4.243915098074922,,,,6.479930281353204,1.384369675427348,1.840412531388968,-52.23097176158616,12.475039668750227,12.475039668750227,0.0,,,,0.0,2022,1,0.0,1.0,0.0,-53.61534143701351,6.479930281353204,1.7186730204504228e-09,1.7186730204504228e-09,,8.167511200026396e-05,,
